2,0,0,0.291666667,-0.075,0.541666667,-0.216666667,0.75,-0.283333333,0.941666667,-0.35,0.425,-0.616666667,0.541666667,-0.85,0.666666667,-0.9,0.783333333,-0.891666667,0.325,-0.641666667,0.441666667,-0.9,0.591666667,-0.983333333,0.716666667,-0.991666667,0.208333333,-0.633333333,0.308333333,-0.891666667,0.458333333,-0.975,0.591666667,-1,0.083333333,-0.575,0.175,-0.8,0.291666667,-0.908333333,0.425,-0.991666667
6,0,0,-0.032258065,-0.193548387,-0.161290323,-0.370967742,-0.327956989,-0.440860215,-0.489247312,-0.397849462,-0.446236559,-0.370967742,-0.709677419,-0.451612903,-0.865591398,-0.483870968,-1,-0.505376344,-0.456989247,-0.252688172,-0.64516129,-0.317204301,-0.47311828,-0.306451613,-0.333333333,-0.284946237,-0.446236559,-0.129032258,-0.564516129,-0.182795699,-0.38172043,-0.182795699,-0.247311828,-0.161290323,-0.413978495,-0.005376344,-0.516129032,-0.064516129,-0.387096774,-0.080645161,-0.284946237,-0.069892473
4,0,0,0.164102564,-0.133333333,0.235897436,-0.394871795,0.102564103,-0.58974359,-0.092307692,-0.635897436,0.138461538,-0.671794872,0.148717949,-0.923076923,0.158974359,-0.841025641,0.143589744,-0.697435897,-0.020512821,-0.692307692,-0.076923077,-1,-0.030769231,-0.928205128,0,-0.779487179,-0.169230769,-0.651282051,-0.261538462,-0.928205128,-0.179487179,-0.81025641,-0.128205128,-0.651282051,-0.312820513,-0.553846154,-0.374358974,-0.769230769,-0.297435897,-0.712820513,-0.230769231,-0.58974359
8,0,0,0.106382979,-0.24822695,0.09929078,-0.581560284,-0.070921986,-0.780141844,-0.304964539,-0.80141844,-0.141843972,-0.758865248,-0.226950355,-1,-0.134751773,-0.872340426,-0.078014184,-0.75177305,-0.276595745,-0.687943262,-0.368794326,-0.879432624,-0.219858156,-0.709219858,-0.127659574,-0.581560284,-0.397163121,-0.588652482,-0.482269504,-0.780141844,-0.276595745,-0.65248227,-0.141843972,-0.539007092,-0.496453901,-0.468085106,-0.687943262,-0.65248227,-0.815602837,-0.780141844,-0.929078014,-0.914893617
7,0,0,0,-0.149038462,-0.125,-0.274038462,-0.278846154,-0.278846154,-0.418269231,-0.221153846,-0.394230769,-0.322115385,-0.586538462,-0.384615385,-0.711538462,-0.418269231,-0.822115385,-0.4375,-0.447115385,-0.216346154,-0.677884615,-0.25,-0.850961538,-0.269230769,-1,-0.278846154,-0.432692308,-0.115384615,-0.610576923,-0.115384615,-0.5625,-0.120192308,-0.490384615,-0.105769231,-0.394230769,-0.014423077,-0.509615385,-0.067307692,-0.4375,-0.105769231,-0.331730769,-0.120192308
6,0,0,-0.040816327,-0.183673469,-0.183673469,-0.342857143,-0.351020408,-0.395918367,-0.502040816,-0.342857143,-0.46122449,-0.330612245,-0.710204082,-0.391836735,-0.865306122,-0.424489796,-1,-0.440816327,-0.469387755,-0.212244898,-0.648979592,-0.269387755,-0.485714286,-0.273469388,-0.346938776,-0.26122449,-0.457142857,-0.089795918,-0.575510204,-0.146938776,-0.395918367,-0.159183673,-0.265306122,-0.146938776,-0.428571429,0.040816327,-0.53877551,-0.024489796,-0.420408163,-0.053061224,-0.314285714,-0.053061224
6,0,0,-0.043478261,-0.169960474,-0.197628458,-0.320158103,-0.363636364,-0.363636364,-0.509881423,-0.312252964,-0.462450593,-0.304347826,-0.707509881,-0.355731225,-0.865612648,-0.37944664,-1,-0.391304348,-0.466403162,-0.181818182,-0.664031621,-0.233201581,-0.517786561,-0.241106719,-0.37944664,-0.233201581,-0.450592885,-0.059288538,-0.561264822,-0.102766798,-0.383399209,-0.114624506,-0.252964427,-0.110671937,-0.418972332,0.067193676,-0.5256917,0.015810277,-0.407114625,-0.011857708,-0.304347826,-0.015810277
6,0,0,-0.062801932,-0.198067633,-0.207729469,-0.347826087,-0.371980676,-0.400966184,-0.512077295,-0.357487923,-0.47826087,-0.328502415,-0.724637681,-0.381642512,-0.869565217,-0.410628019,-1,-0.425120773,-0.483091787,-0.212560386,-0.647342995,-0.265700483,-0.492753623,-0.280193237,-0.357487923,-0.275362319,-0.468599034,-0.096618357,-0.579710145,-0.154589372,-0.410628019,-0.169082126,-0.289855072,-0.169082126,-0.425120773,0.024154589,-0.526570048,-0.033816425,-0.415458937,-0.062801932,-0.31884058,-0.06763285
0,0,0,0.356020942,-0.141361257,0.607329843,-0.434554974,0.691099476,-0.753926702,0.617801047,-1,0.413612565,-0.727748691,0.486910995,-0.926701571,0.439790576,-0.685863874,0.397905759,-0.57591623,0.214659686,-0.753926702,0.261780105,-0.942408377,0.246073298,-0.607329843,0.219895288,-0.523560209,0.010471204,-0.738219895,0.041884817,-0.926701571,0.062827225,-0.602094241,0.047120419,-0.502617801,-0.209424084,-0.685863874,-0.162303665,-0.869109948,-0.115183246,-0.643979058,-0.130890052,-0.539267016
8,0,0,0.123076923,-0.230769231,0.107692308,-0.576923077,-0.053846154,-0.792307692,-0.261538462,-0.807692308,-0.123076923,-0.761538462,-0.207692308,-1,-0.130769231,-0.876923077,-0.069230769,-0.738461538,-0.269230769,-0.7,-0.353846154,-0.9,-0.230769231,-0.738461538,-0.146153846,-0.592307692,-0.392307692,-0.6,-0.507692308,-0.815384615,-0.353846154,-0.707692308,-0.230769231,-0.576923077,-0.523076923,-0.476923077,-0.707692308,-0.692307692,-0.815384615,-0.838461538,-0.9,-0.976923077
